Code,SurveyYear,BirthYear
616,2012,1929
616,2012,1992
616,2012,1965
616,2012,1960
616,2012,1958
616,2012,1945
616,2012,1935
616,2012,1969
616,2012,1965
616,2012,1972
616,2012,1949
616,2012,1943
616,2012,1939
616,2012,1935
616,2012,1939
616,2012,1933
616,2012,1985
616,2012,1991
616,2012,1959
616,2012,1928
616,2012,1977
616,2012,1968
616,2012,1938
616,2012,1938
616,2012,1936
616,2012,1971
616,2012,1936
616,2012,1937
616,2012,1953
616,2012,1942
616,2012,1934
616,2012,1944
616,2012,1935
616,2012,1947
616,2012,1985
616,2012,1948
616,2012,1950
616,2012,1932
616,2012,1939
616,2012,1971
616,2012,1953
616,2012,1973
616,2012,1934
616,2012,1953
616,2012,1979
616,2012,1968
616,2012,1956
616,2012,1966
616,2012,1943
616,2012,1954
616,2012,1991
616,2012,1950
616,2012,1980
616,2012,1933
616,2012,1945
616,2012,1988
616,2012,1951
616,2012,1934
616,2012,1935
616,2012,1925
616,2012,1989
616,2012,1969
616,2012,1936
616,2012,1989
616,2012,1959
616,2012,1947
616,2012,1947
616,2012,1965
616,2012,1954
616,2012,1990
616,2012,1931
616,2012,1963
616,2012,1952
616,2012,1983
616,2012,1952
616,2012,1957
616,2012,1987
616,2012,1969
616,2012,1957
616,2012,1928
616,2012,1943
616,2012,1970
616,2012,1966
616,2012,1981
616,2012,1955
616,2012,1956
616,2012,1948
616,2012,1990
616,2012,1960
616,2012,1962
616,2012,1988
616,2012,1954
616,2012,1932
616,2012,1951
616,2012,1985
616,2012,1955
616,2012,1993
616,2012,1954
616,2012,1943
616,2012,1933
616,2012,1949
616,2012,1967
616,2012,1977
616,2012,1976
616,2012,1959
616,2012,1970
616,2012,1947
616,2012,1967
616,2012,1956
616,2012,1960
616,2012,1959
616,2012,1950
616,2012,1957
616,2012,1952
616,2012,1961
616,2012,1941
616,2012,1978
616,2012,1981
616,2012,1946
616,2012,1940
616,2012,1957
616,2012,1930
616,2012,1962
616,2012,1983
616,2012,1960
616,2012,1986
616,2012,1947
616,2012,1930
616,2012,1962
616,2012,1961
616,2012,1934
616,2012,1991
616,2012,1947
616,2012,1955
616,2012,1959
616,2012,1968
616,2012,1949
616,2012,1956
616,2012,1951
616,2012,1975
616,2012,1992
616,2012,1956
616,2012,1949
616,2012,1936
616,2012,1944
616,2012,1984
616,2012,1978
616,2012,1984
616,2012,1985
616,2012,1977
616,2012,1965
616,2012,1971
616,2012,1962
616,2012,1968
616,2012,1955
616,2012,1959
616,2012,1937
616,2012,1991
616,2012,1975
616,2012,1953
616,2012,1968
616,2012,1958
616,2012,1962
616,2012,1976
616,2012,1982
616,2012,1945
616,2012,1968
616,2012,1987
616,2012,1966
616,2012,1938
616,2012,1977
616,2012,1962
616,2012,1955
616,2012,1942
616,2012,1991
616,2012,1948
616,2012,1962
616,2012,1946
616,2012,1961
616,2012,1957
616,2012,1975
616,2012,1934
616,2012,1947
616,2012,1969
616,2012,1976
616,2012,1970
616,2012,1992
616,2012,1960
616,2012,1955
616,2012,1985
616,2012,1967
616,2012,1957
616,2012,1959
616,2012,1974
616,2012,1989
616,2012,1967
616,2012,1963
616,2012,1961
616,2012,1934
616,2012,1974
616,2012,1967
616,2012,1961
616,2012,1990
616,2012,1983
616,2012,1981
616,2012,1977
616,2012,1933
616,2012,1939
616,2012,1964
616,2012,1930
616,2012,1971
616,2012,1952
616,2012,1990
616,2012,1976
616,2012,1963
616,2012,1947
616,2012,1991
616,2012,1960
616,2012,1942
616,2012,1941
616,2012,1939
616,2012,1992
616,2012,1974
616,2012,1984
616,2012,1991
616,2012,1952
616,2012,1952
616,2012,1975
616,2012,1951
616,2012,1953
616,2012,1946
616,2012,1991
616,2012,1952
616,2012,1975
616,2012,1987
616,2012,1953
616,2012,1980
616,2012,1934
616,2012,1973
616,2012,1930
616,2012,1940
616,2012,1936
616,2012,1955
616,2012,1945
616,2012,1971
616,2012,1993
616,2012,1951
616,2012,1961
616,2012,1991
616,2012,1956
616,2012,1947
616,2012,1976
616,2012,1961
616,2012,1985
616,2012,1989
616,2012,1977
616,2012,1955
616,2012,1971
616,2012,1954
616,2012,1978
616,2012,1974
616,2012,1986
616,2012,1979
616,2012,1973
616,2012,1965
616,2012,1959
616,2012,1966
616,2012,1941
616,2012,1928
616,2012,1963
616,2012,1957
616,2012,1964
616,2012,1960
616,2012,1962
616,2012,1983
616,2012,1955
616,2012,1928
616,2012,1963
616,2012,1949
616,2012,1993
616,2012,1975
616,2012,1993
616,2012,1948
616,2012,1991
616,2012,1943
616,2012,1986
616,2012,1953
616,2012,1952
616,2012,1939
616,2012,1952
616,2012,1992
616,2012,1954
616,2012,1968
616,2012,1992
616,2012,1982
616,2012,1946
616,2012,1971
616,2012,1949
616,2012,1959
616,2012,1940
616,2012,1990
616,2012,1936
616,2012,1983
616,2012,1941
616,2012,1981
616,2012,1954
616,2012,1979
616,2012,1978
616,2012,1987
616,2012,1975
616,2012,1970
616,2012,1991
616,2012,1969
616,2012,1983
616,2012,1987
616,2012,1981
616,2012,1952
616,2012,1934
616,2012,1965
616,2012,1957
616,2012,1989
616,2012,1985
616,2012,1950
616,2012,1974
616,2012,1946
616,2012,1993
616,2012,1957
616,2012,1975
616,2012,1966
616,2012,1993
616,2012,1940
616,2012,1958
616,2012,1987
616,2012,1934
616,2012,1957
616,2012,1958
616,2012,1948
616,2012,1975
616,2012,1983
616,2012,1969
616,2012,1954
616,2012,1983
616,2012,1953
616,2012,1950
616,2012,1959
616,2012,1988
616,2012,1983
616,2012,1940
616,2012,1986
616,2012,1958
616,2012,1990
616,2012,1940
616,2012,1936
616,2012,1964
616,2012,1989
616,2012,1968
616,2012,1967
616,2012,1970
616,2012,1979
616,2012,1985
616,2012,1963
616,2012,1948
616,2012,1950
616,2012,1960
616,2012,1951
616,2012,1951
616,2012,1958
616,2012,1981
616,2012,1956
616,2012,1982
616,2012,1992
616,2012,1958
616,2012,1983
616,2012,1976
616,2012,1958
616,2012,1986
616,2012,1946
616,2012,1991
616,2012,1985
616,2012,1972
616,2012,1980
616,2012,1960
616,2012,1951
616,2012,1957
616,2012,1931
616,2012,1979
616,2012,1983
616,2012,1965
616,2012,1969
616,2012,1938
616,2012,1965
616,2012,1977
616,2012,1982
616,2012,1964
616,2012,1960
616,2012,1954
616,2012,1958
616,2012,1947
616,2012,1954
616,2012,1952
616,2012,1953
616,2012,1981
616,2012,1965
616,2012,1962
616,2012,1993
616,2012,1945
616,2012,1966
616,2012,1957
616,2012,1983
616,2012,1992
616,2012,1978
616,2012,1967
616,2012,1990
616,2012,1965
616,2012,1963
616,2012,1980
616,2012,1965
616,2012,1974
616,2012,1951
616,2012,1959
616,2012,1967
616,2012,1988
616,2012,1964
616,2012,1990
616,2012,1988
616,2012,1944
616,2012,1959
616,2012,1952
616,2012,1990
616,2012,1959
616,2012,1976
616,2012,1987
616,2012,1978
616,2012,1989
616,2012,1969
616,2012,1989
616,2012,1953
616,2012,1991
616,2012,1993
616,2012,1966
616,2012,1953
616,2012,1969
616,2012,1937
616,2012,1946
616,2012,1980
616,2012,1950
616,2012,1953
616,2012,1970
616,2012,1980
616,2012,1929
616,2012,1971
616,2012,1992
616,2012,1942
616,2012,1976
616,2012,1956
616,2012,1971
616,2012,1992
616,2012,1988
616,2012,1933
616,2012,1970
616,2012,1933
616,2012,1939
616,2012,1947
616,2012,1974
616,2012,1981
616,2012,1965
616,2012,1957
616,2012,1980
616,2012,1939
616,2012,1982
616,2012,1952
616,2012,1961
616,2012,1954
616,2012,1961
616,2012,1982
616,2012,1991
616,2012,1964
616,2012,1953
616,2012,1949
616,2012,1961
616,2012,1972
616,2012,1991
616,2012,1983
616,2012,1944
616,2012,1975
616,2012,1961
616,2012,1950
616,2012,1944
616,2012,1990
616,2012,1978
616,2012,1967
616,2012,1949
616,2012,1984
616,2012,1943
616,2012,1938
616,2012,1956
616,2012,1969
616,2012,1986
616,2012,1956
616,2012,1959
616,2012,1976
616,2012,1967
616,2012,1950
616,2012,1982
616,2012,1938
616,2012,1963
616,2012,1963
616,2012,1950
616,2012,1988
616,2012,1962
616,2012,1957
616,2012,1951
616,2012,1987
616,2012,1979
616,2012,1979
616,2012,1953
616,2012,1951
616,2012,1977
616,2012,1955
616,2012,1946
616,2012,1940
616,2012,1993
616,2012,1979
616,2012,1969
616,2012,1966
616,2012,1933
616,2012,1991
616,2012,1987
616,2012,1984
616,2012,1992
616,2012,1953
616,2012,1958
616,2012,1949
616,2012,1950
616,2012,1936
616,2012,1971
616,2012,1940
616,2012,1935
616,2012,1930
616,2012,1958
616,2012,1951
616,2012,1978
616,2012,1981
616,2012,1978
616,2012,1989
616,2012,1957
616,2012,1944
616,2012,1984
616,2012,1960
616,2012,1950
616,2012,1949
616,2012,1962
616,2012,1954
616,2012,1957
616,2012,1964
616,2012,1958
616,2012,1950
616,2012,1981
616,2012,1977
616,2012,1986
616,2012,1985
616,2012,1936
616,2012,1941
616,2012,1956
616,2012,1939
616,2012,1989
616,2012,1933
616,2012,1987
616,2012,1979
616,2012,1992
616,2012,1976
616,2012,1931
616,2012,1986
616,2012,1976
616,2012,1947
616,2012,1948
616,2012,1944
616,2012,1955
616,2012,1992
616,2012,1957
616,2012,1979
616,2012,1939
616,2012,1983
616,2012,1976
616,2012,1944
616,2012,1991
616,2012,1975
616,2012,1993
616,2012,1951
616,2012,1982
616,2012,1950
616,2012,1958
616,2012,1993
616,2012,1974
616,2012,1989
616,2012,1971
616,2012,1953
616,2012,1947
616,2012,1974
616,2012,1991
616,2012,1983
616,2012,1970
616,2012,1992
616,2012,1951
616,2012,1991
616,2012,1956
616,2012,1967
616,2012,1927
616,2012,1955
616,2012,1989
616,2012,1988
616,2012,1943
616,2012,1959
616,2012,1962
616,2012,1970
616,2012,1961
616,2012,1933
616,2012,1953
616,2012,1932
616,2012,1944
616,2012,1958
616,2012,1988
616,2012,1953
616,2012,1986
616,2012,1993
616,2012,1965
616,2012,1930
616,2012,1971
616,2012,1984
616,2012,1932
616,2012,1957
616,2012,1958
616,2012,1942
616,2012,1991
616,2012,1958
616,2012,1945
616,2012,1981
616,2012,1986
616,2012,1960
616,2012,1930
616,2012,1989
616,2012,1956
616,2012,1989
616,2012,1984
616,2012,1964
616,2012,1992
616,2012,1948
616,2012,1942
616,2012,1938
616,2012,1949
616,2012,1938
616,2012,1951
616,2012,1952
616,2012,1953
616,2012,1942
616,2012,1961
616,2012,1985
616,2012,1957
616,2012,1958
616,2012,1951
616,2012,1978
616,2012,1975
616,2012,1990
616,2012,1973
616,2012,1955
616,2012,1934
616,2012,1972
616,2012,1942
616,2012,1956
616,2012,1992
616,2012,1988
616,2012,1952
616,2012,1943
616,2012,1926
616,2012,1977
616,2012,1967
616,2012,1982
616,2012,1980
616,2012,1989
616,2012,1991
616,2012,1937
616,2012,1951
616,2012,1944
616,2012,1943
616,2012,1955
616,2012,1974
616,2012,1969
616,2012,1955
616,2012,1982
616,2012,1975
616,2012,1955
616,2012,1980
616,2012,1972
616,2012,1989
616,2012,1967
616,2012,1951
616,2012,1971
616,2012,1986
616,2012,1987
616,2012,1989
616,2012,1989
616,2012,1942
616,2012,1943
616,2012,1963
616,2012,1966
616,2012,1975
616,2012,1939
616,2012,1959
616,2012,1962
616,2012,1960
616,2012,1964
616,2012,1933
616,2012,1963
616,2012,1957
616,2012,1985
616,2012,1973
616,2012,1985
616,2012,1984
616,2012,1983
616,2012,1958
616,2012,1948
616,2012,1945
616,2012,1935
616,2012,1955
616,2012,1952
616,2012,1975
616,2012,1977
616,2012,1983
616,2012,1972
616,2012,1989
616,2012,1962
616,2012,1988
616,2012,1978
616,2012,1980
616,2012,1974
616,2012,1970
616,2012,1954
616,2012,1958
616,2012,1954
616,2012,1984
616,2012,1982
616,2012,1966
616,2012,1969
616,2012,1970
616,2012,1959
616,2012,1981
616,2012,1967
616,2012,1975
616,2012,1939
616,2012,1962
616,2012,1979
616,2012,1962
616,2012,1970
616,2012,1973
616,2012,1974
616,2012,1933
616,2012,1940
616,2012,1937
616,2012,1950
616,2012,1969
616,2012,1968
616,2012,1985
616,2012,1941
616,2012,1952
616,2012,1957
616,2012,1946
616,2012,1974
616,2012,1951
616,2012,1991
616,2012,1937
616,2012,1949
616,2012,1982
616,2012,1963
616,2012,1955
616,2012,1952
616,2012,1954
616,2012,1939
616,2012,1984
616,2012,1952
616,2012,1973
616,2012,1983
616,2012,1971
616,2012,1939
616,2012,1987
616,2012,1985
616,2012,1948
616,2012,1974
616,2012,1969
616,2012,1955
616,2012,1959
616,2012,1965
616,2012,1976
616,2012,1990
616,2012,1958
616,2012,1962
616,2012,1979
616,2012,1963
616,2012,1979
616,2012,1985
616,2012,1983
616,2012,1991
616,2012,1971
616,2012,1985
616,2012,1972
616,2012,1992
616,2012,1953
616,2012,1955
616,2012,1957
616,2012,1982
616,2012,1953
616,2012,1985
616,2012,1946
616,2012,1958
616,2012,1959
616,2012,1938
616,2012,1949
616,2012,1936
616,2012,1971
616,2012,1976
616,2012,1970
616,2012,1990
616,2012,1956
616,2012,1961
616,2012,1960
616,2012,1951
616,2012,1948
616,2012,1987
616,2012,1954
616,2012,1943
616,2012,1931
616,2012,1991
616,2012,1990
616,2012,1972
616,2012,1957
616,2012,1966
616,2012,1968
616,2012,1960
616,2012,1948
616,2012,1991
616,2012,1970
616,2012,1980
616,2012,1993
616,2012,1992
616,2012,1953
616,2012,1981
616,2012,1955
616,2012,1993
616,2012,1953
616,2012,1984
616,2012,1953
616,2012,1974
616,2012,1946
616,2012,1942
616,2012,1990
616,2012,1939
616,2012,1929
616,2012,1993
616,2012,1971
616,2012,1970
616,2012,1967
616,2012,1948
616,2012,1978
616,2012,1972
616,2012,1987
616,2012,1990
616,2012,1953
616,2012,1955
616,2012,1940
616,2012,1984
616,2012,1975
616,2012,1989
616,2012,1959
616,2012,1967
616,2012,1977
616,2012,1972
616,2012,1962
616,2012,1960
616,2012,1951
616,2012,1962
616,2012,1989
616,2012,1983
616,2012,1969
616,2012,1979
616,2012,1948
616,2012,1955
616,2012,1990
616,2012,1964
616,2012,1931
616,2012,1960
616,2012,1989
616,2012,1985
616,2012,1987
616,2012,1983
616,2012,1987
616,2012,1976
616,2012,1979
616,2012,1965
616,2012,1976
616,2012,1940
616,2012,1951
616,2012,1950
616,2012,1953
616,2012,1990
616,2012,1961
616,2012,1952
616,2012,1975
616,2012,1987
616,2012,1965
616,2012,1941
616,2012,1982
616,2012,1984
616,2012,1989
616,2012,1992
616,2012,1981
616,2012,1953
616,2012,1977
616,2012,1992
616,2012,1956
616,2012,1934
616,2012,1955
616,2012,1962
616,2012,1951
616,2012,1942
616,2012,1975
616,2012,1973
616,2012,1952
616,2012,1955
616,2012,1983
616,2012,1979
616,2012,1975
616,2012,1957
616,2012,1968
616,2012,1993
616,2012,1978
616,2012,1961
616,2012,1967
616,2012,1977
616,2012,1964
616,2012,1960
616,2012,1936
616,2012,1976
616,2012,1927
634,2010,1990
634,2010,1977
634,2010,1965
634,2010,1972
634,2010,1964
634,2010,1953
634,2010,1979
634,2010,1953
634,2010,1975
634,2010,1975
634,2010,1986
634,2010,1978
634,2010,1955
634,2010,1988
634,2010,1982
634,2010,1982
634,2010,1984
634,2010,1979
634,2010,1976
634,2010,1962
634,2010,1972
634,2010,1991
634,2010,1979
634,2010,1986
634,2010,1978
634,2010,1964
634,2010,1979
634,2010,1942
634,2010,1984
634,2010,1969
634,2010,1989
634,2010,1948
634,2010,1975
634,2010,1950
634,2010,1982
634,2010,1976
634,2010,1978
634,2010,1948
634,2010,1959
634,2010,1971
634,2010,1988
634,2010,1972
634,2010,1963
634,2010,1940
634,2010,1981
634,2010,1962
634,2010,1990
634,2010,1972
634,2010,1972
634,2010,1971
634,2010,1976
634,2010,1981
634,2010,1988
634,2010,1940
634,2010,1988
634,2010,1965
634,2010,1974
634,2010,1966
634,2010,1984
634,2010,1972
634,2010,1953
634,2010,1987
634,2010,1977
634,2010,1970
634,2010,1979
634,2010,1945
634,2010,1979
634,2010,1984
634,2010,1982
634,2010,1961
634,2010,1979
634,2010,1971
634,2010,1960
634,2010,1977
634,2010,1984
634,2010,1970
634,2010,1991
634,2010,1976
634,2010,1958
634,2010,1986
634,2010,1970
634,2010,1976
634,2010,1964
634,2010,1988
634,2010,1983
634,2010,1965
634,2010,1964
634,2010,1988
634,2010,1967
634,2010,1930
634,2010,1974
634,2010,1981
634,2010,1991
634,2010,1976
634,2010,1957
634,2010,1975
634,2010,1941
634,2010,1948
634,2010,1969
634,2010,1945
634,2010,1987
634,2010,1984
634,2010,1978
634,2010,1972
634,2010,1974
634,2010,1974
634,2010,1983
634,2010,1983
634,2010,1983
634,2010,1953
634,2010,1958
634,2010,1967
634,2010,1986
634,2010,1988
634,2010,1976
634,2010,1962
634,2010,1949
634,2010,1970
634,2010,1960
634,2010,1983
634,2010,1980
634,2010,1958
634,2010,1975
634,2010,1968
634,2010,1965
634,2010,1985
634,2010,1949
634,2010,1963
634,2010,1983
634,2010,1980
634,2010,1990
634,2010,1973
634,2010,1958
634,2010,1950
634,2010,1967
634,2010,1966
634,2010,1966
634,2010,1960
634,2010,1968
634,2010,1973
634,2010,1950
634,2010,1967
634,2010,1991
634,2010,1965
634,2010,1965
634,2010,1980
634,2010,1976
634,2010,1978
634,2010,1991
634,2010,1990
634,2010,1967
634,2010,1981
634,2010,1962
634,2010,1970
634,2010,1976
634,2010,1964
634,2010,1964
634,2010,1952
634,2010,1963
634,2010,1956
634,2010,1966
634,2010,1992
634,2010,1991
634,2010,1986
634,2010,1988
634,2010,1969
634,2010,1972
634,2010,1960
634,2010,1974
634,2010,1966
634,2010,1991
634,2010,1974
634,2010,1966
634,2010,1983
634,2010,1965
634,2010,1965
634,2010,1988
634,2010,1980
634,2010,1982
634,2010,1983
634,2010,1957
634,2010,1935
634,2010,1982
634,2010,1972
634,2010,1965
634,2010,1972
634,2010,1988
634,2010,1945
634,2010,1983
634,2010,1990
634,2010,1986
634,2010,1975
634,2010,1981
634,2010,1983
634,2010,1984
634,2010,1979
634,2010,1987
634,2010,1973
634,2010,1980
634,2010,1973
634,2010,1973
634,2010,1979
634,2010,1967
634,2010,1980
634,2010,1988
634,2010,1972
634,2010,1986
634,2010,1972
634,2010,1954
634,2010,1954
634,2010,1981
634,2010,1956
634,2010,1973
634,2010,1988
634,2010,1974
634,2010,1957
634,2010,1952
634,2010,1959
634,2010,1951
634,2010,1970
634,2010,1977
634,2010,1955
634,2010,1969
634,2010,1962
634,2010,NA
634,2010,1966
634,2010,1969
634,2010,1961
634,2010,1983
634,2010,1988
634,2010,1952
634,2010,1975
634,2010,1968
634,2010,1968
634,2010,1957
634,2010,1942
634,2010,1987
634,2010,1952
634,2010,1955
634,2010,1977
634,2010,1978
634,2010,1990
634,2010,1968
634,2010,1949
634,2010,1967
634,2010,1949
634,2010,1957
634,2010,1950
634,2010,1982
634,2010,1984
634,2010,1977
634,2010,1968
634,2010,1976
634,2010,1975
634,2010,1977
634,2010,1953
634,2010,1980
634,2010,1964
634,2010,1960
634,2010,1970
634,2010,1983
634,2010,1986
634,2010,1953
634,2010,1971
634,2010,1964
634,2010,1959
634,2010,1974
634,2010,1989
634,2010,1969
634,2010,1959
634,2010,1957
634,2010,1959
634,2010,1975
634,2010,1967
634,2010,1956
634,2010,1953
634,2010,1985
634,2010,1983
634,2010,1992
634,2010,1945
634,2010,1939
634,2010,1955
634,2010,1984
634,2010,1952
634,2010,1951
634,2010,1986
634,2010,1989
634,2010,1952
634,2010,1970
634,2010,1970
634,2010,1972
634,2010,1969
634,2010,1978
634,2010,1979
634,2010,1991
634,2010,1963
634,2010,1973
634,2010,1970
634,2010,1986
634,2010,1971
634,2010,1982
634,2010,1968
634,2010,1962
634,2010,1949
634,2010,1991
634,2010,1976
634,2010,1991
634,2010,1987
634,2010,1970
634,2010,1985
634,2010,1970
634,2010,1972
634,2010,1987
634,2010,1959
634,2010,1986
634,2010,1957
634,2010,1965
634,2010,1957
634,2010,1977
634,2010,1980
634,2010,1972
634,2010,1988
634,2010,1959
634,2010,1991
634,2010,1965
634,2010,1975
634,2010,1992
634,2010,1988
634,2010,1988
634,2010,1992
634,2010,1972
634,2010,1953
634,2010,1964
634,2010,1969
634,2010,1992
634,2010,1991
634,2010,1979
634,2010,1955
634,2010,1983
634,2010,1980
634,2010,1950
634,2010,1983
634,2010,1988
634,2010,1980
634,2010,1980
634,2010,1992
634,2010,1980
634,2010,1988
634,2010,1969
634,2010,1966
634,2010,1991
634,2010,1976
634,2010,1983
634,2010,1986
634,2010,1972
634,2010,1960
634,2010,1981
634,2010,1970
634,2010,1992
634,2010,1988
634,2010,1990
634,2010,1989
634,2010,1966
634,2010,1987
634,2010,1935
634,2010,1983
634,2010,1962
634,2010,1967
634,2010,1975
634,2010,1992
634,2010,1986
634,2010,1976
634,2010,1955
634,2010,1986
634,2010,1988
634,2010,1979
634,2010,1992
634,2010,1968
634,2010,1989
634,2010,1967
634,2010,1973
634,2010,1972
634,2010,1987
634,2010,1962
634,2010,1957
634,2010,1950
634,2010,1966
634,2010,1981
634,2010,1974
634,2010,1955
634,2010,1970
634,2010,1967
634,2010,1986
634,2010,1955
634,2010,NA
634,2010,1970
634,2010,1991
634,2010,1985
634,2010,1980
634,2010,1961
634,2010,1975
634,2010,1968
634,2010,1980
634,2010,1953
634,2010,1970
634,2010,1955
634,2010,1977
634,2010,1970
634,2010,1945
634,2010,1972
634,2010,1992
634,2010,1972
634,2010,1976
634,2010,1988
634,2010,1990
634,2010,1966
634,2010,1943
634,2010,1970
634,2010,1968
634,2010,1955
634,2010,1992
634,2010,1976
634,2010,1971
634,2010,1988
634,2010,1990
634,2010,1961
634,2010,1966
634,2010,1991
634,2010,1963
634,2010,1966
634,2010,1972
634,2010,1987
634,2010,1987
634,2010,1991
634,2010,1963
634,2010,1967
634,2010,1987
634,2010,1969
634,2010,1938
634,2010,1989
634,2010,1965
634,2010,1991
634,2010,1977
634,2010,1987
634,2010,1969
634,2010,1962
634,2010,1983
634,2010,1989
634,2010,1971
634,2010,1956
634,2010,1970
634,2010,1991
634,2010,1988
634,2010,1960
634,2010,1957
634,2010,1989
634,2010,1992
634,2010,1983
634,2010,1970
634,2010,1989
634,2010,1962
634,2010,1975
634,2010,1959
634,2010,1956
634,2010,1988
634,2010,1977
634,2010,1981
634,2010,1989
634,2010,1952
634,2010,1959
634,2010,NA
634,2010,1985
634,2010,1987
634,2010,1960
634,2010,1973
634,2010,1960
634,2010,1965
634,2010,1970
634,2010,1972
634,2010,1962
634,2010,1945
634,2010,1986
634,2010,1969
634,2010,1968
634,2010,1975
634,2010,1985
634,2010,1983
634,2010,1983
634,2010,1965
634,2010,1969
634,2010,1972
634,2010,1959
634,2010,1965
634,2010,1970
634,2010,1992
634,2010,1979
634,2010,1967
634,2010,1963
634,2010,1957
634,2010,1961
634,2010,1990
634,2010,1955
634,2010,1969
634,2010,1977
634,2010,1968
634,2010,1982
634,2010,1992
634,2010,1960
634,2010,1984
634,2010,1961
634,2010,1949
634,2010,1964
634,2010,1969
634,2010,1982
634,2010,1987
634,2010,1963
634,2010,1962
634,2010,1984
634,2010,1964
634,2010,1972
634,2010,1961
634,2010,1969
634,2010,1980
634,2010,1986
634,2010,1970
634,2010,1973
634,2010,1971
634,2010,1961
634,2010,1950
634,2010,1977
634,2010,1968
634,2010,1988
634,2010,1967
634,2010,1972
634,2010,1965
634,2010,1971
634,2010,1973
634,2010,1979
634,2010,1968
634,2010,1966
634,2010,1980
634,2010,1992
634,2010,1978
634,2010,1973
634,2010,1983
634,2010,1972
634,2010,1968
634,2010,1972
634,2010,1971
634,2010,1962
634,2010,1942
634,2010,1966
634,2010,1958
634,2010,1980
634,2010,1985
634,2010,1956
634,2010,1966
634,2010,1981
634,2010,1941
634,2010,1958
634,2010,1963
634,2010,1958
634,2010,1989
634,2010,1956
634,2010,1989
634,2010,1990
634,2010,1986
634,2010,1969
634,2010,1990
634,2010,1982
634,2010,1978
634,2010,1960
634,2010,1969
634,2010,1971
634,2010,1982
634,2010,1980
634,2010,1992
634,2010,1971
634,2010,1963
634,2010,1962
634,2010,1991
634,2010,1975
634,2010,1967
634,2010,1970
634,2010,1992
634,2010,1968
634,2010,1971
634,2010,1985
634,2010,1992
634,2010,NA
634,2010,1988
634,2010,1981
634,2010,1959
634,2010,1968
634,2010,1963
634,2010,1960
634,2010,1973
634,2010,1989
634,2010,1962
634,2010,1974
634,2010,1959
634,2010,1991
634,2010,1969
634,2010,1972
634,2010,1965
634,2010,1982
634,2010,1940
634,2010,1924
634,2010,1990
634,2010,1965
634,2010,1988
634,2010,1991
634,2010,NA
634,2010,1961
634,2010,1986
634,2010,1951
634,2010,1964
634,2010,1977
634,2010,1985
634,2010,1969
634,2010,1950
634,2010,1991
634,2010,1971
634,2010,1960
634,2010,1979
634,2010,1974
634,2010,1977
634,2010,1966
634,2010,1981
634,2010,1970
634,2010,1987
634,2010,1959
634,2010,1990
634,2010,1945
634,2010,1968
634,2010,1975
634,2010,1969
634,2010,1964
634,2010,1978
634,2010,1974
634,2010,1969
634,2010,1945
634,2010,1966
634,2010,1970
634,2010,1942
634,2010,1973
634,2010,1990
634,2010,1975
634,2010,1963
634,2010,1967
634,2010,1987
634,2010,1974
634,2010,1985
634,2010,1967
634,2010,1967
634,2010,1944
634,2010,1965
634,2010,1981
634,2010,1987
634,2010,1962
634,2010,1960
634,2010,1962
634,2010,1963
634,2010,1989
634,2010,1991
634,2010,1972
634,2010,1953
634,2010,1960
634,2010,1984
634,2010,1977
634,2010,1968
634,2010,1964
634,2010,1960
634,2010,1960
634,2010,1959
634,2010,1990
634,2010,1991
634,2010,1962
634,2010,1977
634,2010,1974
634,2010,1971
634,2010,1968
634,2010,1969
634,2010,1971
634,2010,1969
634,2010,1987
634,2010,1974
634,2010,1990
634,2010,1963
634,2010,1974
634,2010,1953
634,2010,1971
634,2010,1989
634,2010,1978
634,2010,1965
634,2010,1975
634,2010,1988
634,2010,1960
634,2010,1988
634,2010,1951
634,2010,1971
634,2010,1967
634,2010,1965
634,2010,1966
634,2010,1966
634,2010,1961
634,2010,1987
634,2010,1966
634,2010,1956
634,2010,1973
634,2010,1990
634,2010,1969
634,2010,1965
634,2010,1984
634,2010,1965
634,2010,1988
634,2010,1947
634,2010,1965
634,2010,1935
634,2010,1937
634,2010,1982
634,2010,1958
634,2010,1962
634,2010,1945
634,2010,1975
634,2010,1965
634,2010,1935
634,2010,1986
634,2010,1966
634,2010,1982
634,2010,1966
634,2010,1986
634,2010,1960
634,2010,1991
634,2010,1966
634,2010,1973
634,2010,1964
634,2010,1975
634,2010,1978
634,2010,1991
634,2010,1969
634,2010,1968
634,2010,1975
634,2010,1983
634,2010,1979
634,2010,1977
634,2010,1962
634,2010,1944
634,2010,1970
634,2010,1975
634,2010,1973
634,2010,1980
634,2010,1936
634,2010,1964
634,2010,1933
634,2010,1973
634,2010,1967
634,2010,1964
634,2010,1983
634,2010,1964
634,2010,1956
634,2010,1985
634,2010,1978
634,2010,1990
634,2010,1973
634,2010,1959
634,2010,1991
634,2010,1970
634,2010,1972
634,2010,1974
634,2010,1980
634,2010,1956
634,2010,1974
634,2010,1969
634,2010,1954
634,2010,1964
634,2010,1954
634,2010,1990
634,2010,1976
634,2010,1964
634,2010,1991
634,2010,1976
634,2010,1981
634,2010,1989
634,2010,1961
634,2010,1970
634,2010,1971
634,2010,1961
634,2010,1946
634,2010,1982
634,2010,1962
634,2010,1978
634,2010,1984
634,2010,1980
634,2010,1984
634,2010,1975
634,2010,1973
634,2010,1975
634,2010,1975
634,2010,1980
634,2010,1972
634,2010,1948
634,2010,1965
634,2010,1953
634,2010,1970
634,2010,1986
